CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
17511,16836,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,81.5,6.5,Clicked
17511,16837,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
17511,16838,20190103,GGOEAHPJ004314,Android Stretch Fit Hat M/L,Headgear,1,18.15,6.5,Used
17511,16840,20190103,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,6.59,24.47,Clicked
17511,16840,20190103,GGOEYFKQ020699,YouTube Custom Decals,Office,4,1.64,24.47,Used
17511,16840,20190103,GGOEYHPB072210,YouTube Twill Cap,Apparel,3,9.07,24.47,Used
17511,16840,20190103,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,5.77,24.47,Used
17511,16842,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked
17511,16843,20190103,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,3.61,6.5,Clicked
17511,16843,20190103,GGOEGHGH019699,Google Sunglasses,Lifestyle,1,3.61,6.5,Clicked
17511,16843,20190103,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,3.61,6.5,Used
17548,16844,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17548,16846,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used
17548,16846,20190103,GGOEWFKA083299,Waze Mood Ninja Window Decal,Waze,3,1.64,6.5,Clicked
17548,16847,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
17548,16848,20190103,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked
17548,16848,20190103,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Clicked
17548,16848,20190103,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Used
13705,16848,20190103,GGOEYHPB072210,YouTube Twill Cap,Apparel,1,11.34,6.5,Used
13705,16848,20190103,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,7.21,6.5,Clicked
13705,16849,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
13705,16851,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used
13705,16852,20190103,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.64,6.5,Not Used
13705,16852,20190103,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,2,2.47,6.5,Clicked
13705,16852,20190103,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,2,1.64,6.5,Used
13705,16853,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
13705,16854,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,153.71,6.5,Clicked
13705,16856,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Not Used
13747,16857,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13408,16858,20190103,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1,14.02,6.5,Used
13408,16858,20190103,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1,14.02,6.5,Used
13408,16859,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13408,16860,20190103,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,153.71,8.7,Clicked
13408,16861,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
13408,16863,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
13408,16865,20190103,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,6,10.72,35.96,Clicked
13408,16865,20190103,GGOEGBRJ037299,Google Alpine Style Backpack,Bags,1,82.52,35.96,Clicked
13408,16865,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,35.96,Used
13408,16866,20190103,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,1,27.84,6.5,Clicked
13408,16867,20190103,GGOEGHPJ080310,Google Blackout Cap,Headgear,10,15.67,18.47,Not Used
13767,16868,20190103,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,2,7.42,6.5,Used
13767,16868,20190103,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1,1.64,6.5,Not Used
13767,16868,20190103,GGOEGOXQ016399,Badge Holder,Office,1,1.64,6.5,Clicked
13767,16869,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
13767,16869,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used
13767,16870,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
13767,16871,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13767,16872,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
13767,16874,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
13767,16875,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13767,16876,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
13767,16877,20190103,GGOEGBJR018199,Reusable Shopping Bag,Bags,4,2.89,28.78,Clicked
13767,16877,20190103,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,4,20.62,28.78,Clicked
13767,16877,20190103,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,4,2.06,28.78,Clicked
17850,16877,20190103,GGOEGOCB017499,Leatherette Journal,Office,4,9.07,28.78,Used
17850,16879,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
17850,16880,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used
17850,16881,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
17850,16882,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
17850,16883,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
17850,16885,20190103,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,26,19.83,74.74,Not Used
17850,16885,20190103,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,1.64,74.74,Clicked
17850,16885,20190103,GGOEGFKQ020799,Google Doodle Decal,Office,3,2.89,74.74,Clicked
17850,16885,20190103,GGOEYFKQ020699,YouTube Custom Decals,Office,5,1.64,74.74,Clicked
17850,16885,20190103,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,26,5.55,74.74,Clicked
17850,16886,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17850,16887,20190103,GGOEAAAJ032416,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1,19.59,35.3,Clicked
17850,16887,20190103,GGOEAAAJ034516,Android Men's Vintage Tee,Apparel,1,19.59,35.3,Clicked
17850,16887,20190103,GGOEGAAJ059116,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,22.69,35.3,Clicked
17850,16887,20190103,GGOEGAAQ033916,Google Men's Vintage Badge Tee White,Apparel,1,19.59,35.3,Clicked
17850,16887,20190103,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1,53.64,35.3,Clicked
17850,16887,20190103,GGOEGCNB021099,Seat Pack Organizer,Lifestyle,1,12.37,35.3,Used
17924,16887,20190103,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.34,35.3,Not Used
17924,16888,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,28.78,Clicked
13448,16890,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
13448,16891,20190103,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked
13448,16891,20190103,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,3.61,6.5,Clicked
13448,16891,20190103,GGOEGHGH019699,Google Sunglasses,Lifestyle,1,3.61,6.5,Clicked
13448,16891,20190103,GGOEGHGR019499,Google Sunglasses,Lifestyle,1,3.61,6.5,Clicked
13448,16891,20190103,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,3.61,6.5,Used
13448,16893,20190103,GGOEGBJR018199,Reusable Shopping Bag,Bags,4,3.61,20.78,Clicked
13448,16893,20190103,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,4,9.27,20.78,Clicked
13448,16894,20190103,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,10,2.47,18.47,Clicked
13448,16894,20190103,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,15,2.47,18.47,Clicked
13448,16894,20190103,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,103,1,18.47,Clicked
13448,16896,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
13448,16897,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13448,16901,20190103,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,6,10.72,13.78,Clicked
13448,16902,20190103,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,153.71,8.7,Clicked
13448,16903,20190103,GGOEGBPB021199,Google Slim Utility Travel Bag,Bags,3,12.37,35.3,Clicked
13448,16903,20190103,GGOEGDHG082499,Google 25 oz Clear Stainless Steel Bottle,Google,3,11.54,35.3,Used
17850,16903,20190103,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,6,1.64,35.3,Used
17850,16903,20190103,GGOEGOCT019199,Red Spiral Google Notebook,Office,3,8.24,35.3,Not Used
13448,16905,20190103,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,62,2,122.74,Clicked
15862,16905,20190103,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,62,15.96,122.74,Used
15862,16906,20190103,GGOEGAAJ073415,Google Men's Short Sleeve Hero Tee Heather,Apparel,1,15.67,12.76,Not Used
15862,16906,20190103,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,14.02,12.76,Clicked
15862,16906,20190103,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,14.02,12.76,Used
15862,16907,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
15862,16908,20190103,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,205.3,8.7,Clicked
15862,16909,20190103,GGOEADHH055999,22 oz Android Bottle,Bottles,62,2.39,210.44,Clicked
15862,16909,20190103,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,12,13.19,210.44,Clicked
15862,16909,20190103,GGOEGBMJ013399,Sport Bag,Bags,62,3.98,210.44,Clicked
15862,16909,20190103,GGOEGCMB020932,Suitcase Organizer Cubes,Bags,1,18.15,210.44,Used
15862,16909,20190103,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,62,2,210.44,Used
15862,16910,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
15862,16911,20190103,GGOEWAAJ082815,Waze Men's Short Sleeve Tee,Waze,1,19.59,16.65,Clicked
15862,16911,20190103,GGOEWFKA083199,Waze Mood Original Window Decal,Waze,1,2.05,16.65,Used
15862,16912,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,Used
15862,16914,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
15862,16915,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
15862,16916,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Clicked
15862,16917,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16918,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
15862,16918,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16919,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16920,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used
15862,16920,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used
15862,16923,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
15862,16924,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
15862,16925,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16926,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
15862,16926,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
15862,16927,20190103,GGOEGAAJ073415,Google Men's Short Sleeve Hero Tee Heather,Apparel,1,19.59,6.5,Clicked
15862,16927,20190103,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,17.53,6.5,Used
15862,16927,20190103,GGOEGALJ034413,Google Women's Vintage Hero Tee Platinum,Apparel,1,19.59,6.5,Not Used
15862,16927,20190103,GGOEGCBN016899,Google Pet Feeding Mat,Lifestyle,1,7.21,6.5,Clicked
15862,16928,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked
15862,16929,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
15862,16930,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
15862,16931,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16932,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
15862,16934,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
15862,16935,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
15862,16936,20190103,GGOEGAAJ032616,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,15.67,6.5,Used
15862,16936,20190103,GGOEGADC059516,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,61.89,6.5,Clicked
15862,16936,20190103,GGOEGAEC033116,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,20.62,6.5,Clicked
15862,16936,20190103,GGOEGAER029215,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1,15.67,6.5,Clicked
15862,16936,20190103,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,46.21,6.5,Clicked
15862,16936,20190103,GGOEGATC060314,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1,53.64,6.5,Used
15862,16937,20190103,GGOEGALQ034214,Google Women's Vintage Hero Tee White,Apparel,1,15.67,6.5,Clicked
15862,16937,20190103,GGOEGAPB057814,Women's Performance Full Zip Jacket Black,Apparel,1,99.03,6.5,Clicked
15862,16937,20190103,GGOEGAQJ058714,Google Women's Zip Hoodie Grey,Apparel,1,115.53,6.5,Not Used
15862,16937,20190103,GGOEGHPA003010,Google Wool Heather Cap Heather/Navy,Headgear,1,20.62,6.5,Clicked
15862,16938,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Not Used
15862,16939,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
15862,16939,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Used
15862,16940,20190103,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.42,6.5,Used
15862,16940,20190103,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,2,4.12,6.5,Used
15862,16942,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16943,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16946,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
15862,16947,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16948,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
15862,16949,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used
15862,16949,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used
15862,16950,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
15862,16951,20190103,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used
15513,16952,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
15513,16953,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,153.71,6.5,Clicked
15513,16955,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,Not Used
12791,16956,20190103,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,17.53,6.5,Clicked
12791,16957,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16218,16958,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
16218,16959,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used
16218,16959,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16218,16960,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16218,16961,20190103,GGOEGBCR024399,Google Lunch Bag,Bags,1,11.54,6.5,Used
16218,16961,20190103,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1,16.5,6.5,Clicked
16218,16961,20190103,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,2,7.42,6.5,Used
16218,16963,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used
16218,16964,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
16218,16964,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16218,16964,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16218,16966,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,81.5,6.5,Clicked
16218,16967,20190103,GGOEGGCX056499,Gift Card - $50.00,Gift Cards,1,51.58,0,Clicked
16218,16968,20190103,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Drinkware,1,28.05,6.5,Clicked
16218,16969,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16218,16969,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16218,16971,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Not Used
16218,16971,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,81.5,6.5,Used
16218,16972,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked
16218,16975,20190103,GGOENEBB079299,Nest Protect Smoke + CO Black Battery Alarm-USA,Nest-USA,1,81.5,6.5,Used
16218,16975,20190103,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
16218,16976,20190103,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16218,16976,20190103,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
16218,16980,20190103,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,81.5,6.5,Used
16218,16982,20190104,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16218,16982,20190104,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16218,16983,20190104,GGOEGBMJ013399,Sport Bag,Bags,2,5.15,6.5,Clicked
16218,16983,20190104,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Drinkware,1,25.78,6.5,Clicked
14045,16984,20190104,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.47,6.5,Clicked
17850,16984,20190104,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
17850,16984,20190104,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,81.5,6.5,Clicked
17850,16987,20190104,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5,153.71,6.5,Not Used
17850,16988,20190104,GGOEGBJR018199,Reusable Shopping Bag,Bags,12,2.89,13.78,Used
17850,16988,20190104,GGOEGOLC014299,Google Metallic Notebook Set,Office,12,4.94,13.78,Clicked
17850,16989,20190104,GGOEGBRA037499,Waterproof Backpack,Bags,1,82.52,13.78,Not Used
17850,16990,20190104,GGOEGHGC019799,Google Sunglasses,Lifestyle,26,3.47,6.5,Clicked
17850,16990,20190104,GGOEGHGH019699,Google Sunglasses,Lifestyle,26,3.47,6.5,Clicked
17850,16990,20190104,GGOEGHGR019499,Google Sunglasses,Lifestyle,26,3.47,6.5,Not Used
17850,16990,20190104,GGOEGHGT019599,Google Sunglasses,Lifestyle,26,3.47,6.5,Clicked
17850,16991,20190104,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.42,6.5,Clicked
17850,16991,20190104,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,10.72,6.5,Not Used
17850,16991,20190104,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,2.89,6.5,Clicked
17850,16991,20190104,GGOEGHGR019499,Google Sunglasses,Lifestyle,1,2.89,6.5,Clicked
17850,16992,20190104,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,2,13.4,6.5,Used
17850,16992,20190104,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,5,3.08,6.5,Used
17850,16992,20190104,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,20.62,6.5,Clicked
17850,16992,20190104,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,20.62,6.5,Clicked
17850,16992,20190104,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,77.36,6.5,Clicked
14307,16992,20190104,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,72.2,6.5,Used
14307,16992,20190104,GGOEGADJ057115,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,113.47,6.5,Used
